-=-=-=-=-=-=-=-==-=-=-=-==-=-=-=-=-=-==-=-=-=-分词
攀登|1|0.020833333333333332
null|15|0.3125
脚下|2|0.041666666666666664
向|1|0.020833333333333332
高处|1|0.020833333333333332
登|2|0.041666666666666664
比赛|1|0.020833333333333332
二○○○年|1|0.020833333333333332
将|1|0.020833333333333332
为|1|0.020833333333333332
城垛|1|0.020833333333333332
八达岭|2|0.041666666666666664
举行|1|0.020833333333333332
古|1|0.020833333333333332
的|8|0.16666666666666666
上|1|0.020833333333333332
了|1|0.020833333333333332
国际|1|0.020833333333333332
绿化|2|0.041666666666666664
绿色|1|0.020833333333333332
和|1|0.020833333333333332
入口处|1|0.020833333333333332
活动|1|0.020833333333333332
到|1|0.020833333333333332
非|1|0.020833333333333332
汇聚|1|0.020833333333333332
我|1|0.020833333333333332
至|1|0.020833333333333332
满|1|0.020833333333333332
内外|1|0.020833333333333332
遗址|1|0.020833333333333332
--------------------------------------------
电信|1|0.020833333333333332
移动|1|0.020833333333333332
广元市|3|0.0625
宾馆|3|0.0625
昌平|1|0.020833333333333332
医院|1|0.020833333333333332
如果说|1|0.020833333333333332
从此|1|0.020833333333333332
null|2|0.041666666666666664
借记卡|1|0.020833333333333332
中国|6|0.125
资产|5|0.10416666666666667
学会|1|0.020833333333333332
八达岭|1|0.020833333333333332
收购|1|0.020833333333333332
航空|1|0.020833333333333332
--------------------------------------------
空中|1|0.020833333333333332
null|3|0.0625
我|1|0.020833333333333332
爱心|1|0.020833333333333332
固|1|0.020833333333333332
蓝天|1|0.020833333333333332
作出|1|0.020833333333333332
绿色|1|0.020833333333333332
-=-=-=-=-=-=-=-==-=-=-=-==-=-=-=-=-=-==-=-=-=-三层
Fd08|1|0.020833333333333332
null|21|0.4375
Ca10|2|0.041666666666666664
Kb01|1|0.020833333333333332
Jd03|2|0.041666666666666664
Hh07|1|0.020833333333333332
Ka13|1|0.020833333333333332
Kb05|1|0.020833333333333332
Ie13|1|0.020833333333333332
Eb29|1|0.020833333333333332
Kd01|8|0.16666666666666666
Cb03|1|0.020833333333333332
Kd05|1|0.020833333333333332
Di02|1|0.020833333333333332
Di18|2|0.041666666666666664
Bg06|1|0.020833333333333332
Kc01|1|0.020833333333333332
Hn09|1|0.020833333333333332
Kb02|1|0.020833333333333332
Da14|1|0.020833333333333332
Ie10|1|0.020833333333333332
Aa02|1|0.020833333333333332
Hj63|1|0.020833333333333332
Ie16|1|0.020833333333333332
Dn05|1|0.020833333333333332
Cb08|1|0.020833333333333332
--------------------------------------------
Di18|1|0.020833333333333332
Id14|1|0.020833333333333332
null|8|0.16666666666666666
Dm04|3|0.0625
Dm06|1|0.020833333333333332
Kc08|1|0.020833333333333332
Ca12|1|0.020833333333333332
Di02|6|0.125
Dj03|5|0.10416666666666667
Di10|1|0.020833333333333332
He03|1|0.020833333333333332
Hf03|1|0.020833333333333332
--------------------------------------------
Cb07|2|0.041666666666666664
null|3|0.0625
Aa02|1|0.020833333333333332
Ee01|1|0.020833333333333332
Ih09|1|0.020833333333333332
Hj12|1|0.020833333333333332
Bg06|1|0.020833333333333332
-=-=-=-=-=-=-=-==-=-=-=-==-=-=-=-=-=-==-=-=-=-单层
F|1|0.020833333333333332
null|21|0.4375
C|4|0.08333333333333333
K|14|0.2916666666666667
J|2|0.041666666666666664
H|3|0.0625
I|3|0.0625
E|1|0.020833333333333332
D|5|0.10416666666666667
B|1|0.020833333333333332
A|1|0.020833333333333332
--------------------------------------------
D|17|0.3541666666666667
I|1|0.020833333333333332
null|8|0.16666666666666666
K|1|0.020833333333333332
C|1|0.020833333333333332
H|2|0.041666666666666664
--------------------------------------------
C|2|0.041666666666666664
null|3|0.0625
A|1|0.020833333333333332
E|1|0.020833333333333332
I|1|0.020833333333333332
H|1|0.020833333333333332
B|1|0.020833333333333332
